parroquia,nom_par
130850,MANTA
130850,MANTA
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
010650,PUCARÁ
090150,GUAYAQUIL
180156,IZAMBA
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
180156,IZAMBA
230150,SANTO DOMINGO DE LOS COLORADOS
180156,IZAMBA
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
180156,IZAMBA
180156,IZAMBA
180156,IZAMBA
230150,SANTO DOMINGO DE LOS COLORADOS
180156,IZAMBA
230150,SANTO DOMINGO DE LOS COLORADOS
180156,IZAMBA
230150,SANTO DOMINGO DE LOS COLORADOS
180156,IZAMBA
230150,SANTO DOMINGO DE LOS COLORADOS
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
190158,SAN CARLOS DE LAS MINAS
130850,MANTA
190158,SAN CARLOS DE LAS MINAS
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
190158,SAN CARLOS DE LAS MINAS
090150,GUAYAQUIL
190158,SAN CARLOS DE LAS MINAS
090150,GUAYAQUIL
190158,SAN CARLOS DE LAS MINAS
130850,MANTA
070150,MACHALA
090150,GUAYAQUIL
070150,MACHALA
090150,GUAYAQUIL
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
090150,GUAYAQUIL
070150,MACHALA
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
170550,SANGOLQUÍ
170550,SANGOLQUÍ
090150,GUAYAQUIL
170550,SANGOLQUÍ
090150,GUAYAQUIL
170550,SANGOLQUÍ
090150,GUAYAQUIL
090150,GUAYAQUIL
050555,PANSALEO
090150,GUAYAQUIL
050555,PANSALEO
050555,PANSALEO
050555,PANSALEO
050555,PANSALEO
170150,QUITO
050555,PANSALEO
170150,QUITO
170550,SANGOLQUÍ
050555,PANSALEO
170150,QUITO
170550,SANGOLQUÍ
170150,QUITO
170150,QUITO
170550,SANGOLQUÍ
170150,QUITO
170150,QUITO
170150,QUITO
050555,PANSALEO
130850,MANTA
050555,PANSALEO
130850,MANTA
050555,PANSALEO
090150,GUAYAQUIL
050555,PANSALEO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
050555,PANSALEO
090150,GUAYAQUIL
050555,PANSALEO
110958,CASANGA
050555,PANSALEO
230150,SANTO DOMINGO DE LOS COLORADOS
050555,PANSALEO
130850,MANTA
050555,PANSALEO
090150,GUAYAQUIL
130850,MANTA
091050,MILAGRO
130850,MANTA
130850,MANTA
091050,MILAGRO
130850,MANTA
091050,MILAGRO
130850,MANTA
130850,MANTA
130850,MANTA
130850,MANTA
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
070150,MACHALA
230150,SANTO DOMINGO DE LOS COLORADOS
070150,MACHALA
230150,SANTO DOMINGO DE LOS COLORADOS
070150,MACHALA
010150,CUENCA
010150,CUENCA
190451,LA PAZ
190451,LA PAZ
070150,MACHALA
070150,MACHALA
190451,LA PAZ
070150,MACHALA
190451,LA PAZ
070150,MACHALA
190451,LA PAZ
070150,MACHALA
190451,LA PAZ
070150,MACHALA
070150,MACHALA
070150,MACHALA
010150,CUENCA
010150,CUENCA
010150,CUENCA
010150,CUENCA
010150,CUENCA
010150,CUENCA
010150,CUENCA
010150,CUENCA
010162,RICAURTE
010162,RICAURTE
010150,CUENCA
010162,RICAURTE
010162,RICAURTE
010162,RICAURTE
010162,RICAURTE
010162,RICAURTE
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
180158,MONTALVO
180158,MONTALVO
070150,MACHALA
180158,MONTALVO
070150,MACHALA
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
170353,CUTUGLAHUA
170353,CUTUGLAHUA
170353,CUTUGLAHUA
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
180158,MONTALVO
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
180158,MONTALVO
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
180163,SAN BARTOLOMÉ DE PINLLO
170353,CUTUGLAHUA
170353,CUTUGLAHUA
170353,CUTUGLAHUA
170353,CUTUGLAHUA
121250,MOCACHE
180163,SAN BARTOLOMÉ DE PINLLO
121250,MOCACHE
180163,SAN BARTOLOMÉ DE PINLLO
121250,MOCACHE
170353,CUTUGLAHUA
121250,MOCACHE
070950,PASAJE
210554,SANTA BÁRBARA
070150,MACHALA
070950,PASAJE
070950,PASAJE
121250,MOCACHE
170353,CUTUGLAHUA
121250,MOCACHE
170353,CUTUGLAHUA
010750,SAN FERNANDO
170353,CUTUGLAHUA
010750,SAN FERNANDO
170353,CUTUGLAHUA
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
010750,SAN FERNANDO
070950,PASAJE
070950,PASAJE
070950,PASAJE
070950,PASAJE
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
030358,SAN ANTONIO
070150,MACHALA
030358,SAN ANTONIO
090652,JUAN BAUTISTA AGUIRRE
070150,MACHALA
121250,MOCACHE
090652,JUAN BAUTISTA AGUIRRE
121250,MOCACHE
090652,JUAN BAUTISTA AGUIRRE
121250,MOCACHE
010750,SAN FERNANDO
090652,JUAN BAUTISTA AGUIRRE
121250,MOCACHE
010750,SAN FERNANDO
090652,JUAN BAUTISTA AGUIRRE
170157,CUMBAYÁ
070150,MACHALA
010750,SAN FERNANDO
170157,CUMBAYÁ
010750,SAN FERNANDO
121250,MOCACHE
010750,SAN FERNANDO
121250,MOCACHE
170157,CUMBAYÁ
121250,MOCACHE
121250,MOCACHE
170157,CUMBAYÁ
121250,MOCACHE
010750,SAN FERNANDO
170157,CUMBAYÁ
121250,MOCACHE
010750,SAN FERNANDO
131752,DIEZ DE AGOSTO
170157,CUMBAYÁ
010750,SAN FERNANDO
131752,DIEZ DE AGOSTO
170157,CUMBAYÁ
010750,SAN FERNANDO
131752,DIEZ DE AGOSTO
131752,DIEZ DE AGOSTO
100450,OTAVALO
090652,JUAN BAUTISTA AGUIRRE
090652,JUAN BAUTISTA AGUIRRE
131752,DIEZ DE AGOSTO
090652,JUAN BAUTISTA AGUIRRE
090652,JUAN BAUTISTA AGUIRRE
090652,JUAN BAUTISTA AGUIRRE
090652,JUAN BAUTISTA AGUIRRE
131752,DIEZ DE AGOSTO
100451,DR. MIGUEL EGAS CABEZAS
131752,DIEZ DE AGOSTO
131752,DIEZ DE AGOSTO
071150,PORTOVELO
131752,DIEZ DE AGOSTO
121250,MOCACHE
090652,JUAN BAUTISTA AGUIRRE
121250,MOCACHE
090652,JUAN BAUTISTA AGUIRRE
121250,MOCACHE
090652,JUAN BAUTISTA AGUIRRE
121250,MOCACHE
121250,MOCACHE
100450,OTAVALO
100450,OTAVALO
121250,MOCACHE
100450,OTAVALO
121250,MOCACHE
100450,OTAVALO
121250,MOCACHE
131752,DIEZ DE AGOSTO
131752,DIEZ DE AGOSTO
131752,DIEZ DE AGOSTO
131752,DIEZ DE AGOSTO
071150,PORTOVELO
131752,DIEZ DE AGOSTO
071150,PORTOVELO
131752,DIEZ DE AGOSTO
100450,OTAVALO
071150,PORTOVELO
100450,OTAVALO
100450,OTAVALO
100450,OTAVALO
131752,DIEZ DE AGOSTO
090150,GUAYAQUIL
071150,PORTOVELO
131752,DIEZ DE AGOSTO
090150,GUAYAQUIL
071150,PORTOVELO
092053,GENERAL PEDRO J. MONTERO
030150,AZOGUES
090150,GUAYAQUIL
092053,GENERAL PEDRO J. MONTERO
030150,AZOGUES
090150,GUAYAQUIL
092053,GENERAL PEDRO J. MONTERO
121250,MOCACHE
090150,GUAYAQUIL
071150,PORTOVELO
092053,GENERAL PEDRO J. MONTERO
121250,MOCACHE
090150,GUAYAQUIL
071150,PORTOVELO
121250,MOCACHE
090150,GUAYAQUIL
071150,PORTOVELO
121250,MOCACHE
090150,GUAYAQUIL
071150,PORTOVELO
092053,GENERAL PEDRO J. MONTERO
121250,MOCACHE
121250,MOCACHE
092053,GENERAL PEDRO J. MONTERO
121250,MOCACHE
100450,OTAVALO
092053,GENERAL PEDRO J. MONTERO
100450,OTAVALO
092053,GENERAL PEDRO J. MONTERO
121250,MOCACHE
100450,OTAVALO
092053,GENERAL PEDRO J. MONTERO
121250,MOCACHE
100450,OTAVALO
092251,CORONEL LORENZO DE GARAYCOA
100450,OTAVALO
030150,AZOGUES
100450,OTAVALO
030150,AZOGUES
100450,OTAVALO
030150,AZOGUES
030150,AZOGUES
030150,AZOGUES
030150,AZOGUES
100450,OTAVALO
030150,AZOGUES
100450,OTAVALO
200350,PUERTO AYORA
100450,OTAVALO
200350,PUERTO AYORA
030150,AZOGUES
030150,AZOGUES
092053,GENERAL PEDRO J. MONTERO
092053,GENERAL PEDRO J. MONTERO
200350,PUERTO AYORA
092053,GENERAL PEDRO J. MONTERO
092053,GENERAL PEDRO J. MONTERO
092053,GENERAL PEDRO J. MONTERO
092053,GENERAL PEDRO J. MONTERO
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
092053,GENERAL PEDRO J. MONTERO
092053,GENERAL PEDRO J. MONTERO
092053,GENERAL PEDRO J. MONTERO
200350,PUERTO AYORA
200350,PUERTO AYORA
200350,PUERTO AYORA
200350,PUERTO AYORA
200350,PUERTO AYORA
071151,CURTINCAPA
200350,PUERTO AYORA
230150,SANTO DOMINGO DE LOS COLORADOS
092053,GENERAL PEDRO J. MONTERO
200350,PUERTO AYORA
092053,GENERAL PEDRO J. MONTERO
200350,PUERTO AYORA
230150,SANTO DOMINGO DE LOS COLORADOS
092053,GENERAL PEDRO J. MONTERO
200350,PUERTO AYORA
230150,SANTO DOMINGO DE LOS COLORADOS
092053,GENERAL PEDRO J. MONTERO
170181,SAN JOSÉ DE MINAS
092053,GENERAL PEDRO J. MONTERO
170181,SAN JOSÉ DE MINAS
092053,GENERAL PEDRO J. MONTERO
170181,SAN JOSÉ DE MINAS
092053,GENERAL PEDRO J. MONTERO
170181,SAN JOSÉ DE MINAS
170181,SAN JOSÉ DE MINAS
170181,SAN JOSÉ DE MINAS
170181,SAN JOSÉ DE MINAS
140550,SANTIAGO DE MÉNDEZ
092053,GENERAL PEDRO J. MONTERO
092053,GENERAL PEDRO J. MONTERO
111050,ALAMOR
111050,ALAMOR
111050,ALAMOR
111050,ALAMOR
111050,ALAMOR
111050,ALAMOR
111050,ALAMOR
090150,GUAYAQUIL
111050,ALAMOR
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
050150,LATACUNGA
050150,LATACUNGA
050150,LATACUNGA
090450,BALZAR
050150,LATACUNGA
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
050150,LATACUNGA
070150,MACHALA
050150,LATACUNGA
050150,LATACUNGA
220358,UNIÓN MILAGREÑA
050150,LATACUNGA
050150,LATACUNGA
070150,MACHALA
220358,UNIÓN MILAGREÑA
070150,MACHALA
220358,UNIÓN MILAGREÑA
070150,MACHALA
070150,MACHALA
110254,SANGUILLÍN
110254,SANGUILLÍN
110254,SANGUILLÍN
110254,SANGUILLÍN
110254,SANGUILLÍN
110254,SANGUILLÍN
220358,UNIÓN MILAGREÑA
090450,BALZAR
150158,SAN JUAN DE MUYUNA
220358,UNIÓN MILAGREÑA
090450,BALZAR
090450,BALZAR
220358,UNIÓN MILAGREÑA
090450,BALZAR
090150,GUAYAQUIL
090450,BALZAR
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090450,BALZAR
090450,BALZAR
090450,BALZAR
090450,BALZAR
090150,GUAYAQUIL
090150,GUAYAQUIL
220358,UNIÓN MILAGREÑA
220358,UNIÓN MILAGREÑA
090150,GUAYAQUIL
220358,UNIÓN MILAGREÑA
220358,UNIÓN MILAGREÑA
090150,GUAYAQUIL
220358,UNIÓN MILAGREÑA
090150,GUAYAQUIL
220358,UNIÓN MILAGREÑA
090150,GUAYAQUIL
220358,UNIÓN MILAGREÑA
090150,GUAYAQUIL
220358,UNIÓN MILAGREÑA
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
220358,UNIÓN MILAGREÑA
092550,NARCISA DE JESÚS
092550,NARCISA DE JESÚS
170550,SANGOLQUÍ
092550,NARCISA DE JESÚS
090150,GUAYAQUIL
170550,SANGOLQUÍ
092550,NARCISA DE JESÚS
090150,GUAYAQUIL
092550,NARCISA DE JESÚS
092550,NARCISA DE JESÚS
092550,NARCISA DE JESÚS
092550,NARCISA DE JESÚS
092550,NARCISA DE JESÚS
070150,MACHALA
170550,SANGOLQUÍ
070150,MACHALA
070150,MACHALA
170550,SANGOLQUÍ
070150,MACHALA
170550,SANGOLQUÍ
140650,SUCÚA
070150,MACHALA
070150,MACHALA
170550,SANGOLQUÍ
140650,SUCÚA
070150,MACHALA
140650,SUCÚA
140650,SUCÚA
070150,MACHALA
170550,SANGOLQUÍ
180150,AMBATO
140650,SUCÚA
070150,MACHALA
170550,SANGOLQUÍ
070150,MACHALA
170550,SANGOLQUÍ
170163,GUAYLLABAMBA
170550,SANGOLQUÍ
140650,SUCÚA
070150,MACHALA
170550,SANGOLQUÍ
140650,SUCÚA
140650,SUCÚA
140650,SUCÚA
070150,MACHALA
070150,MACHALA
090850,VELASCO IBARRA
070150,MACHALA
070150,MACHALA
070150,MACHALA
070150,MACHALA
060956,BILBAO
180150,AMBATO
070150,MACHALA
180150,AMBATO
180150,AMBATO
060956,BILBAO
180150,AMBATO
100157,SAN ANTONIO
070150,MACHALA
070150,MACHALA
180150,AMBATO
071451,LA LIBERTAD
121250,MOCACHE
180150,AMBATO
121250,MOCACHE
090850,VELASCO IBARRA
180150,AMBATO
121250,MOCACHE
090850,VELASCO IBARRA
180150,AMBATO
121250,MOCACHE
090850,VELASCO IBARRA
090150,GUAYAQUIL
180150,AMBATO
090850,VELASCO IBARRA
090150,GUAYAQUIL
090850,VELASCO IBARRA
090150,GUAYAQUIL
090150,GUAYAQUIL
121250,MOCACHE
090850,VELASCO IBARRA
090150,GUAYAQUIL
090850,VELASCO IBARRA
090150,GUAYAQUIL
090150,GUAYAQUIL
121250,MOCACHE
121250,MOCACHE
090850,VELASCO IBARRA
121250,MOCACHE
090850,VELASCO IBARRA
121250,MOCACHE
090150,GUAYAQUIL
030358,SAN ANTONIO
030358,SAN ANTONIO
010150,CUENCA
010150,CUENCA
010150,CUENCA
010150,CUENCA
010150,CUENCA
010150,CUENCA
010150,CUENCA
121250,MOCACHE
121250,MOCACHE
010150,CUENCA
180150,AMBATO
121250,MOCACHE
010150,CUENCA
121250,MOCACHE
121250,MOCACHE
030250,BIBLIÁN
121250,MOCACHE
030250,BIBLIÁN
121250,MOCACHE
030358,SAN ANTONIO
030358,SAN ANTONIO
070150,MACHALA
030358,SAN ANTONIO
030250,BIBLIÁN
070150,MACHALA
121250,MOCACHE
030250,BIBLIÁN
121250,MOCACHE
070150,MACHALA
030250,BIBLIÁN
121250,MOCACHE
030250,BIBLIÁN
030250,BIBLIÁN
030358,SAN ANTONIO
030250,BIBLIÁN
030250,BIBLIÁN
180150,AMBATO
030358,SAN ANTONIO
030358,SAN ANTONIO
030358,SAN ANTONIO
030358,SAN ANTONIO
190451,LA PAZ
180150,AMBATO
180150,AMBATO
180150,AMBATO
090150,GUAYAQUIL
180150,AMBATO
090150,GUAYAQUIL
070150,MACHALA
180150,AMBATO
070150,MACHALA
121250,MOCACHE
090150,GUAYAQUIL
070150,MACHALA
121250,MOCACHE
090150,GUAYAQUIL
070150,MACHALA
121250,MOCACHE
090150,GUAYAQUIL
070150,MACHALA
121250,MOCACHE
090150,GUAYAQUIL
070150,MACHALA
121250,MOCACHE
190451,LA PAZ
070150,MACHALA
121250,MOCACHE
180150,AMBATO
070150,MACHALA
121250,MOCACHE
180150,AMBATO
121250,MOCACHE
180150,AMBATO
180150,AMBATO
180150,AMBATO
180150,AMBATO
070150,MACHALA
121250,MOCACHE
180150,AMBATO
121250,MOCACHE
180150,AMBATO
180150,AMBATO
180150,AMBATO
180150,AMBATO
180150,AMBATO
180150,AMBATO
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
131052,CASCOL
131052,CASCOL
131052,CASCOL
170357,UYUMBICHO
170357,UYUMBICHO
170357,UYUMBICHO
170357,UYUMBICHO
121250,MOCACHE
131052,CASCOL
121250,MOCACHE
120150,BABAHOYO
090150,GUAYAQUIL
121250,MOCACHE
090150,GUAYAQUIL
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
120150,BABAHOYO
090150,GUAYAQUIL
240155,SIMÓN BOLÍVAR
120150,BABAHOYO
120150,BABAHOYO
090150,GUAYAQUIL
121250,MOCACHE
090150,GUAYAQUIL
121250,MOCACHE
121250,MOCACHE
120150,BABAHOYO
120150,BABAHOYO
090150,GUAYAQUIL
090150,GUAYAQUIL
121250,MOCACHE
120150,BABAHOYO
121250,MOCACHE
120150,BABAHOYO
090150,GUAYAQUIL
120150,BABAHOYO
090150,GUAYAQUIL
121250,MOCACHE
120150,BABAHOYO
090150,GUAYAQUIL
121250,MOCACHE
090150,GUAYAQUIL
121250,MOCACHE
121250,MOCACHE
121250,MOCACHE
240155,SIMÓN BOLÍVAR
240155,SIMÓN BOLÍVAR
240155,SIMÓN BOLÍVAR
240155,SIMÓN BOLÍVAR
240155,SIMÓN BOLÍVAR
240155,SIMÓN BOLÍVAR
240155,SIMÓN BOLÍVAR
120150,BABAHOYO
080753,LAGARTO
090150,GUAYAQUIL
110550,CHAGUARPAMBA
090150,GUAYAQUIL
110550,CHAGUARPAMBA
140750,HUAMBOYA
080753,LAGARTO
080753,LAGARTO
110550,CHAGUARPAMBA
080753,LAGARTO
080753,LAGARTO
120150,BABAHOYO
120150,BABAHOYO
230150,SANTO DOMINGO DE LOS COLORADOS
120150,BABAHOYO
140750,HUAMBOYA
120150,BABAHOYO
140750,HUAMBOYA
230150,SANTO DOMINGO DE LOS COLORADOS
120150,BABAHOYO
010453,LAS NIEVES
010453,LAS NIEVES
120150,BABAHOYO
120150,BABAHOYO
090150,GUAYAQUIL
080753,LAGARTO
120150,BABAHOYO
090150,GUAYAQUIL
080753,LAGARTO
120150,BABAHOYO
090150,GUAYAQUIL
080753,LAGARTO
090150,GUAYAQUIL
080753,LAGARTO
010453,LAS NIEVES
080753,LAGARTO
090152,JUAN GÓMEZ RENDÓN
080753,LAGARTO
090150,GUAYAQUIL
090150,GUAYAQUIL
080753,LAGARTO
090150,GUAYAQUIL
090150,GUAYAQUIL
080753,LAGARTO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
170150,QUITO
010453,LAS NIEVES
010453,LAS NIEVES
010453,LAS NIEVES
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
080168,VUELTA LARGA
080168,VUELTA LARGA
170150,QUITO
080168,VUELTA LARGA
170150,QUITO
010453,LAS NIEVES
140850,SAN JUAN BOSCO
010453,LAS NIEVES
010453,LAS NIEVES
010453,LAS NIEVES
020554,SAN PABLO
170150,QUITO
170150,QUITO
100350,COTACACHI
020554,SAN PABLO
100350,COTACACHI
020554,SAN PABLO
170150,QUITO
100350,COTACACHI
170150,QUITO
080168,VUELTA LARGA
100350,COTACACHI
230150,SANTO DOMINGO DE LOS COLORADOS
170150,QUITO
100350,COTACACHI
230150,SANTO DOMINGO DE LOS COLORADOS
170150,QUITO
170150,QUITO
100350,COTACACHI
090150,GUAYAQUIL
100350,COTACACHI
090150,GUAYAQUIL
020554,SAN PABLO
020554,SAN PABLO
100350,COTACACHI
100350,COTACACHI
020554,SAN PABLO
140452,CUMANDÁ
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
140452,CUMANDÁ
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
020554,SAN PABLO
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
020554,SAN PABLO
090150,GUAYAQUIL
090150,GUAYAQUIL
020554,SAN PABLO
050150,LATACUNGA
020554,SAN PABLO
230150,SANTO DOMINGO DE LOS COLORADOS
020554,SAN PABLO
090150,GUAYAQUIL
020554,SAN PABLO
020554,SAN PABLO
090150,GUAYAQUIL
090150,GUAYAQUIL
020554,SAN PABLO
090150,GUAYAQUIL
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
020554,SAN PABLO
111155,SAN ANTONIO DE QUMBE
170181,SAN JOSÉ DE MINAS
090150,GUAYAQUIL
090150,GUAYAQUIL
050150,LATACUNGA
090150,GUAYAQUIL
170181,SAN JOSÉ DE MINAS
050150,LATACUNGA
090150,GUAYAQUIL
050150,LATACUNGA
050150,LATACUNGA
090150,GUAYAQUIL
090150,GUAYAQUIL
050150,LATACUNGA
131054,LASCANO
131054,LASCANO
131054,LASCANO
131054,LASCANO
090150,GUAYAQUIL
131054,LASCANO
090150,GUAYAQUIL
050150,LATACUNGA
131054,LASCANO
050150,LATACUNGA
131054,LASCANO
090150,GUAYAQUIL
170181,SAN JOSÉ DE MINAS
050150,LATACUNGA
131054,LASCANO
170181,SAN JOSÉ DE MINAS
050150,LATACUNGA
131054,LASCANO
131054,LASCANO
131054,LASCANO
131054,LASCANO
131054,LASCANO
131054,LASCANO
131054,LASCANO
131054,LASCANO
131054,LASCANO
131054,LASCANO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
080150,ESMERALDAS
090150,GUAYAQUIL
090150,GUAYAQUIL
080150,ESMERALDAS
080150,ESMERALDAS
080150,ESMERALDAS
080150,ESMERALDAS
080150,ESMERALDAS
080150,ESMERALDAS
092350,CORONEL MARCELINO MARIDUEÑA
090150,GUAYAQUIL
110154,GUALEL
010350,GUALACEO
010350,GUALACEO
040651,MARISCAL SUCRE
010350,GUALACEO
090150,GUAYAQUIL
010350,GUALACEO
090150,GUAYAQUIL
010350,GUALACEO
090150,GUAYAQUIL
010350,GUALACEO
090150,GUAYAQUIL
010350,GUALACEO
090150,GUAYAQUIL
010350,GUALACEO
090150,GUAYAQUIL
090150,GUAYAQUIL
240150,SANTA ELENA
090150,GUAYAQUIL
240150,SANTA ELENA
040651,MARISCAL SUCRE
010350,GUALACEO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
180150,AMBATO
090150,GUAYAQUIL
090150,GUAYAQUIL
170250,CAYAMBE
180150,AMBATO
170250,CAYAMBE
180150,AMBATO
170150,QUITO
170250,CAYAMBE
170150,QUITO
170250,CAYAMBE
170150,QUITO
170250,CAYAMBE
170150,QUITO
170150,QUITO
170250,CAYAMBE
180150,AMBATO
170150,QUITO
170250,CAYAMBE
180150,AMBATO
170150,QUITO
170150,QUITO
180150,AMBATO
180150,AMBATO
170150,QUITO
180150,AMBATO
180150,AMBATO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
090150,GUAYAQUIL
090150,GUAYAQUIL
240150,SANTA ELENA
240150,SANTA ELENA
240150,SANTA ELENA
240150,SANTA ELENA
131352,HONORATO VÁSQUEZ
090150,GUAYAQUIL
240150,SANTA ELENA
240150,SANTA ELENA
090150,GUAYAQUIL
130850,MANTA
240150,SANTA ELENA
130850,MANTA
240150,SANTA ELENA
130850,MANTA
240150,SANTA ELENA
130850,MANTA
130850,MANTA
130850,MANTA
090150,GUAYAQUIL
130850,MANTA
170150,QUITO
090150,GUAYAQUIL
090150,GUAYAQUIL
170150,QUITO
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170357,UYUMBICHO
170357,UYUMBICHO
092055,YAGUACHI VIEJO
092055,YAGUACHI VIEJO
170357,UYUMBICHO
092055,YAGUACHI VIEJO
